"","Symbol","ensembl_id","top50","PropZero_filter","rank_invar"
"19785","NAPG","ENSG00000134265",TRUE,FALSE,NA
"19786","AP001099.1","ENSG00000265728",FALSE,FALSE,NA
"19787","LINC01887","ENSG00000266604",FALSE,FALSE,NA
"19788","PIEZO2","ENSG00000154864",TRUE,FALSE,NA
"19789","AP005120.1","ENSG00000263952",FALSE,FALSE,NA
"19790","GNAL","ENSG00000141404",TRUE,FALSE,NA
"19791","MPPE1","ENSG00000154889",TRUE,FALSE,NA
"19792","AP001269.4","ENSG00000273141",FALSE,FALSE,NA
"19793","IMPA2","ENSG00000141401",FALSE,FALSE,NA
"19794","ANKRD62","ENSG00000181626",FALSE,FALSE,NA
"19795","CIDEA","ENSG00000176194",FALSE,FALSE,NA
"19796","TUBB6","ENSG00000176014",FALSE,FALSE,NA
"19797","AFG3L2","ENSG00000141385",TRUE,FALSE,NA
"19798","PRELID3A","ENSG00000141391",TRUE,FALSE,NA
"19799","AP001029.1","ENSG00000267108",FALSE,FALSE,NA
"19800","AP001029.2","ENSG00000267199",FALSE,FALSE,NA
"19801","SPIRE1","ENSG00000134278",TRUE,FALSE,NA
"19802","PSMG2","ENSG00000128789",TRUE,FALSE,NA
"19803","CEP76","ENSG00000101624",TRUE,FALSE,NA
"19804","AP005482.1","ENSG00000260302",FALSE,FALSE,NA
"19805","PTPN2","ENSG00000175354",TRUE,FALSE,NA
"19806","SEH1L","ENSG00000085415",TRUE,FALSE,NA
"19807","AP002449.1","ENSG00000266969",FALSE,FALSE,NA
"19808","CEP192","ENSG00000101639",TRUE,TRUE,696
"19809","LDLRAD4","ENSG00000168675",TRUE,TRUE,452
"19810","LDLRAD4-AS1","ENSG00000267690",FALSE,FALSE,NA
"19811","AP005131.5","ENSG00000267694",FALSE,FALSE,NA
"19812","AP005131.1","ENSG00000267136",FALSE,FALSE,NA
"19813","AP005131.3","ENSG00000267503",FALSE,FALSE,NA
"19814","FAM210A","ENSG00000177150",TRUE,FALSE,NA
"19815","RNMT","ENSG00000101654",TRUE,TRUE,58
"19816","ZNF519","ENSG00000175322",TRUE,FALSE,NA
"19817","ANKRD30B","ENSG00000180777",TRUE,FALSE,NA
"19818","AP006565.1","ENSG00000265737",FALSE,FALSE,NA
"19819","LINC01906","ENSG00000265786",FALSE,FALSE,NA
"19820","AP005121.1","ENSG00000263618",FALSE,FALSE,NA
"19821","LINC01443","ENSG00000266554",FALSE,FALSE,NA
"19822","AP005242.1","ENSG00000263635",FALSE,FALSE,NA
"19823","AP005901.2","ENSG00000264880",FALSE,FALSE,NA
"19824","ROCK1","ENSG00000067900",TRUE,TRUE,413
"19825","AC022809.1","ENSG00000265984",FALSE,FALSE,NA
"19826","GREB1L","ENSG00000141449",TRUE,FALSE,NA
"19827","AC015878.1","ENSG00000265751",FALSE,FALSE,NA
"19828","ESCO1","ENSG00000141446",TRUE,FALSE,NA
"19829","SNRPD1","ENSG00000167088",TRUE,FALSE,NA
"19830","ABHD3","ENSG00000158201",TRUE,FALSE,NA
"19831","AC106037.2","ENSG00000265656",FALSE,FALSE,NA
"19832","MIB1","ENSG00000101752",TRUE,FALSE,NA
"19833","MIR133A1HG","ENSG00000265142",FALSE,FALSE,NA
"19834","AC103987.2","ENSG00000264149",FALSE,FALSE,NA
"19835","LINC01900","ENSG00000265758",FALSE,FALSE,NA
"19836","CTAGE1","ENSG00000212710",FALSE,FALSE,NA
"19837","AC090912.1","ENSG00000265943",FALSE,FALSE,NA
"19838","RBBP8","ENSG00000101773",TRUE,FALSE,NA
"19839","CABLES1","ENSG00000134508",TRUE,FALSE,NA
"19840","TMEM241","ENSG00000134490",TRUE,FALSE,NA
"19841","RIOK3","ENSG00000101782",TRUE,FALSE,NA
"19842","RMC1","ENSG00000141452",TRUE,FALSE,NA
"19843","NPC1","ENSG00000141458",TRUE,FALSE,NA
"19844","ANKRD29","ENSG00000154065",TRUE,FALSE,NA
"19845","LAMA3","ENSG00000053747",TRUE,FALSE,NA
"19846","AC010754.1","ENSG00000265752",FALSE,FALSE,NA
"19847","TTC39C","ENSG00000168234",TRUE,FALSE,NA
"19848","TTC39C-AS1","ENSG00000264745",FALSE,FALSE,NA
"19849","AC090772.2","ENSG00000265204",FALSE,FALSE,NA
"19850","AC090772.1","ENSG00000264924",FALSE,FALSE,NA
"19851","CABYR","ENSG00000154040",TRUE,FALSE,NA
"19852","AC090772.3","ENSG00000265750",FALSE,FALSE,NA
"19853","OSBPL1A","ENSG00000141447",TRUE,FALSE,NA
"19854","AC023983.1","ENSG00000264365",FALSE,FALSE,NA
"19855","AC023983.2","ENSG00000273321",FALSE,FALSE,NA
"19856","IMPACT","ENSG00000154059",TRUE,FALSE,NA
"19857","HRH4","ENSG00000134489",FALSE,FALSE,NA
"19858","LINC01915","ENSG00000265485",FALSE,FALSE,NA
"19859","AC018697.1","ENSG00000266573",FALSE,FALSE,NA
"19860","LINC01894","ENSG00000264345",FALSE,FALSE,NA
"19861","ZNF521","ENSG00000198795",TRUE,FALSE,NA
"19862","SS18","ENSG00000141380",TRUE,FALSE,NA
"19863","PSMA8","ENSG00000154611",FALSE,FALSE,NA
"19864","TAF4B","ENSG00000141384",TRUE,FALSE,NA
"19865","KCTD1","ENSG00000134504",TRUE,FALSE,NA
"19866","AQP4-AS1","ENSG00000260372",TRUE,FALSE,NA
"19867","PCAT18","ENSG00000265369",FALSE,FALSE,NA
"19868","AQP4","ENSG00000171885",TRUE,FALSE,NA
"19869","CHST9","ENSG00000154080",TRUE,FALSE,NA
"19870","LINC01908","ENSG00000265374",FALSE,FALSE,NA
"19871","AC090403.1","ENSG00000264151",TRUE,FALSE,NA
"19872","CDH2","ENSG00000170558",TRUE,FALSE,NA
"19873","AC110015.1","ENSG00000227279",FALSE,FALSE,NA
"19874","DSC3","ENSG00000134762",FALSE,FALSE,NA
"19875","DSC2","ENSG00000134755",FALSE,FALSE,NA
"19876","DSCAS","ENSG00000265888",TRUE,FALSE,NA
"19877","DSC1","ENSG00000134765",FALSE,FALSE,NA
"19878","DSG1","ENSG00000134760",FALSE,FALSE,NA
"19879","DSG1-AS1","ENSG00000266729",FALSE,FALSE,NA
"19880","DSG3","ENSG00000134757",FALSE,FALSE,NA
"19881","DSG2","ENSG00000046604",FALSE,FALSE,NA
"19882","TTR","ENSG00000118271",FALSE,FALSE,NA
"19883","B4GALT6","ENSG00000118276",TRUE,FALSE,NA
"19884","AC017100.1","ENSG00000259985",FALSE,FALSE,NA
"19885","TRAPPC8","ENSG00000153339",TRUE,FALSE,NA
"19886","AC022960.1","ENSG00000263924",FALSE,FALSE,NA
"19887","AC009831.1","ENSG00000263823",FALSE,FALSE,NA
"19888","RNF125","ENSG00000101695",TRUE,FALSE,NA
"19889","AC011825.4","ENSG00000265008",FALSE,FALSE,NA
"19890","RNF138","ENSG00000134758",TRUE,FALSE,NA
"19891","AC011825.2","ENSG00000263393",FALSE,FALSE,NA
"19892","GAREM1","ENSG00000141441",TRUE,FALSE,NA
"19893","MEP1B","ENSG00000141434",FALSE,FALSE,NA
"19894","AC025887.2","ENSG00000285095",TRUE,FALSE,NA
"19895","KLHL14","ENSG00000197705",FALSE,FALSE,NA
"19896","AC090371.2","ENSG00000263765",FALSE,FALSE,NA
"19897","CCDC178","ENSG00000166960",FALSE,FALSE,NA
"19898","AC091198.1","ENSG00000267642",FALSE,FALSE,NA
"19899","ASXL3","ENSG00000141431",TRUE,FALSE,NA
"19900","NOL4","ENSG00000101746",TRUE,FALSE,NA
"19901","AC104985.2","ENSG00000278052",FALSE,FALSE,NA
"19902","DTNA","ENSG00000134769",TRUE,FALSE,NA
"19903","AC022601.1","ENSG00000268873",FALSE,FALSE,NA
"19904","AC068506.1","ENSG00000278464",FALSE,FALSE,NA
"19905","MAPRE2","ENSG00000166974",TRUE,FALSE,NA
"19906","AC015967.1","ENSG00000274400",FALSE,FALSE,NA
"19907","ZNF397","ENSG00000186812",TRUE,FALSE,NA
"19908","ZSCAN30","ENSG00000186814",TRUE,FALSE,NA
"19909","AC011815.2","ENSG00000274184",FALSE,FALSE,NA
"19910","AC116447.1","ENSG00000274918",FALSE,FALSE,NA
"19911","ZNF24","ENSG00000172466",TRUE,FALSE,NA
"19912","ZNF396","ENSG00000186496",FALSE,FALSE,NA
"19913","GALNT1","ENSG00000141429",TRUE,FALSE,NA
"19914","AC090229.1","ENSG00000267397",FALSE,FALSE,NA
"19915","AC118757.1","ENSG00000267627",FALSE,FALSE,NA
"19916","C18orf21","ENSG00000141428",FALSE,FALSE,NA
"19917","RPRD1A","ENSG00000141425",TRUE,FALSE,NA
"19918","SLC39A6","ENSG00000141424",TRUE,FALSE,NA
"19919","ELP2","ENSG00000134759",TRUE,FALSE,NA
"19920","MOCOS","ENSG00000075643",FALSE,FALSE,NA
"19921","FHOD3","ENSG00000134775",TRUE,FALSE,NA
"19922","TPGS2","ENSG00000134779",TRUE,FALSE,NA
"19923","KIAA1328","ENSG00000150477",TRUE,TRUE,29
"19924","AC016493.1","ENSG00000267039",FALSE,FALSE,NA
"19925","AC015961.1","ENSG00000267651",FALSE,FALSE,NA
"19926","CELF4","ENSG00000101489",TRUE,FALSE,NA
"19927","AC015961.2","ENSG00000267707",FALSE,FALSE,NA
"19928","AC016205.1","ENSG00000267374",TRUE,FALSE,NA
"19929","AC011139.1","ENSG00000283458",FALSE,FALSE,NA
"19930","LINC01901","ENSG00000267413",FALSE,FALSE,NA
"19931","LINC01902","ENSG00000283503",TRUE,FALSE,NA
"19932","AC021504.1","ENSG00000267313",FALSE,FALSE,NA
"19933","PIK3C3","ENSG00000078142",TRUE,TRUE,489
"19934","LINC00907","ENSG00000267586",TRUE,FALSE,NA
"19935","RIT2","ENSG00000152214",TRUE,FALSE,NA
"19936","SYT4","ENSG00000132872",TRUE,FALSE,NA
"19937","LINC01478","ENSG00000267337",FALSE,FALSE,NA
"19938","AC120049.1","ENSG00000267414",FALSE,FALSE,NA
"19939","SETBP1","ENSG00000152217",TRUE,FALSE,NA
"19940","AC090376.1","ENSG00000267101",FALSE,FALSE,NA
"19941","SLC14A2","ENSG00000132874",TRUE,FALSE,NA
"19942","SLC14A2-AS1","ENSG00000267097",FALSE,FALSE,NA
"19943","AC023421.2","ENSG00000267193",FALSE,FALSE,NA
"19944","SLC14A1","ENSG00000141469",TRUE,FALSE,NA
"19945","SIGLEC15","ENSG00000197046",FALSE,FALSE,NA
"19946","EPG5","ENSG00000152223",TRUE,FALSE,NA
"19947","PSTPIP2","ENSG00000152229",FALSE,FALSE,NA
"19948","ATP5F1A","ENSG00000152234",TRUE,FALSE,NA
"19949","HAUS1","ENSG00000152240",TRUE,FALSE,NA
"19950","C18orf25","ENSG00000152242",TRUE,FALSE,NA
"19951","RNF165","ENSG00000141622",TRUE,FALSE,NA
"19952","LOXHD1","ENSG00000167210",TRUE,FALSE,NA
"19953","ST8SIA5","ENSG00000101638",TRUE,FALSE,NA
"19954","AC090241.3","ENSG00000274776",FALSE,FALSE,NA
"19955","PIAS2","ENSG00000078043",TRUE,TRUE,382
"19956","KATNAL2","ENSG00000167216",TRUE,FALSE,NA
"19957","AC012254.1","ENSG00000266957",FALSE,FALSE,NA
"19958","AC012254.3","ENSG00000267724",FALSE,FALSE,NA
"19959","HDHD2","ENSG00000167220",FALSE,FALSE,NA
"19960","AC012254.2","ENSG00000267228",FALSE,FALSE,NA
"19961","MIR4527HG","ENSG00000267761",FALSE,FALSE,NA
"19962","SMAD2","ENSG00000175387",TRUE,FALSE,NA
"19963","ZBTB7C","ENSG00000184828",TRUE,FALSE,NA
"19964","CTIF","ENSG00000134030",TRUE,FALSE,NA
"19965","AC048380.1","ENSG00000267762",FALSE,FALSE,NA
"19966","AC093567.1","ENSG00000267764",FALSE,FALSE,NA
"19967","SMAD7","ENSG00000101665",TRUE,FALSE,NA
"19968","AC016866.1","ENSG00000264269",FALSE,FALSE,NA
"19969","DYM","ENSG00000141627",TRUE,TRUE,184
"19970","AC016866.2","ENSG00000265128",FALSE,FALSE,NA
"19971","AC044840.1","ENSG00000266696",FALSE,FALSE,NA
"19972","C18orf32","ENSG00000177576",FALSE,FALSE,NA
"19973","AC100778.3","ENSG00000265496",FALSE,FALSE,NA
"19974","LIPG","ENSG00000101670",FALSE,FALSE,NA
"19975","ACAA2","ENSG00000167315",FALSE,FALSE,NA
"19976","AC090227.1","ENSG00000266997",FALSE,FALSE,NA
"19977","SNHG22","ENSG00000267322",TRUE,FALSE,NA
"19978","MYO5B","ENSG00000167306",TRUE,FALSE,NA
"19979","CFAP53","ENSG00000172361",TRUE,FALSE,NA
"19980","MBD1","ENSG00000141644",TRUE,FALSE,NA
"19981","CXXC1","ENSG00000154832",TRUE,FALSE,NA
"19982","AC105227.1","ENSG00000267695",FALSE,FALSE,NA
"19983","SKA1","ENSG00000154839",FALSE,FALSE,NA
"19984","MAPK4","ENSG00000141639",TRUE,FALSE,NA
"19985","MRO","ENSG00000134042",FALSE,FALSE,NA
"19986","ME2","ENSG00000082212",TRUE,FALSE,NA
"19987","AC091551.1","ENSG00000267699",TRUE,FALSE,NA
"19988","SMAD4","ENSG00000141646",TRUE,FALSE,NA
"19989","MEX3C","ENSG00000176624",TRUE,FALSE,NA
"19990","LINC01630","ENSG00000227115",TRUE,FALSE,NA
"19991","DCC","ENSG00000187323",TRUE,FALSE,NA
"19992","AC103949.1","ENSG00000264263",FALSE,FALSE,NA
"19993","MBD2","ENSG00000134046",TRUE,TRUE,61
"19994","AC093462.1","ENSG00000277324",FALSE,FALSE,NA
"19995","POLI","ENSG00000101751",TRUE,FALSE,NA
"19996","STARD6","ENSG00000174448",FALSE,FALSE,NA
"19997","C18orf54","ENSG00000166845",FALSE,FALSE,NA
"19998","RAB27B","ENSG00000041353",TRUE,FALSE,NA
"19999","CCDC68","ENSG00000166510",FALSE,FALSE,NA
"20000","TCF4","ENSG00000196628",TRUE,FALSE,NA
"20001","TCF4-AS1","ENSG00000267028",FALSE,FALSE,NA
"20002","TCF4-AS2","ENSG00000267402",FALSE,FALSE,NA
"20003","AC022031.2","ENSG00000267284",FALSE,FALSE,NA
"20004","LINC01415","ENSG00000267325",FALSE,FALSE,NA
"20005","LINC01416","ENSG00000260930",FALSE,FALSE,NA
"20006","AC009271.1","ENSG00000267327",FALSE,FALSE,NA
"20007","AC006305.1","ENSG00000206129",FALSE,FALSE,NA
"20008","LINC01905","ENSG00000267057",FALSE,FALSE,NA
"20009","TXNL1","ENSG00000091164",TRUE,FALSE,NA
"20010","WDR7","ENSG00000091157",TRUE,TRUE,534
"20011","ST8SIA3","ENSG00000177511",TRUE,FALSE,NA
"20012","ONECUT2","ENSG00000119547",TRUE,FALSE,NA
"20013","FECH","ENSG00000066926",TRUE,FALSE,NA
"20014","AC100847.1","ENSG00000278703",FALSE,FALSE,NA
"20015","NARS","ENSG00000134440",TRUE,FALSE,NA
"20016","AC027097.1","ENSG00000267040",FALSE,FALSE,NA
"20017","AC027097.2","ENSG00000267787",TRUE,FALSE,NA
"20018","ATP8B1","ENSG00000081923",TRUE,FALSE,NA
"20019","NEDD4L","ENSG00000049759",TRUE,FALSE,NA
"20020","AC090236.1","ENSG00000267396",FALSE,FALSE,NA
"20021","ALPK2","ENSG00000198796",FALSE,FALSE,NA
"20022","MALT1","ENSG00000172175",TRUE,FALSE,NA
"20023","AC104365.1","ENSG00000267476",FALSE,FALSE,NA
"20024","LINC01926","ENSG00000267593",FALSE,FALSE,NA
"20025","ZNF532","ENSG00000074657",TRUE,FALSE,NA
"20026","SEC11C","ENSG00000166562",TRUE,FALSE,NA
"20027","GRP","ENSG00000134443",FALSE,FALSE,NA
"20028","CPLX4","ENSG00000166569",FALSE,FALSE,NA
"20029","LMAN1","ENSG00000074695",TRUE,FALSE,NA
"20030","AC016229.2","ENSG00000267677",FALSE,FALSE,NA
"20031","CCBE1","ENSG00000183287",TRUE,FALSE,NA
"20032","AC090771.2","ENSG00000267686",FALSE,FALSE,NA
"20033","MC4R","ENSG00000166603",FALSE,FALSE,NA
"20034","AC113137.1","ENSG00000267098",FALSE,FALSE,NA
"20035","CDH20","ENSG00000101542",TRUE,FALSE,NA
"20036","AC105094.2","ENSG00000267175",FALSE,FALSE,NA
"20037","RNF152","ENSG00000176641",TRUE,FALSE,NA
"20038","PIGN","ENSG00000197563",TRUE,FALSE,NA
"20039","KIAA1468","ENSG00000134444",TRUE,TRUE,697
"20040","TNFRSF11A","ENSG00000141655",FALSE,FALSE,NA
"20041","ZCCHC2","ENSG00000141664",TRUE,FALSE,NA
"20042","AC064801.1","ENSG00000278017",FALSE,FALSE,NA
"20043","PHLPP1","ENSG00000081913",TRUE,FALSE,NA
"20044","BCL2","ENSG00000171791",TRUE,FALSE,NA
"20045","KDSR","ENSG00000119537",TRUE,FALSE,NA
"20046","AC036176.1","ENSG00000267390",TRUE,FALSE,NA
"20047","VPS4B","ENSG00000119541",TRUE,FALSE,NA
"20048","SERPINB5","ENSG00000206075",FALSE,FALSE,NA
"20049","SERPINB11","ENSG00000206072",FALSE,FALSE,NA
"20050","SERPINB7","ENSG00000166396",FALSE,FALSE,NA
"20051","SERPINB2","ENSG00000197632",FALSE,FALSE,NA
"20052","HMSD","ENSG00000221887",FALSE,FALSE,NA
"20053","AC009802.1","ENSG00000283667",FALSE,FALSE,NA
"20054","SERPINB8","ENSG00000166401",FALSE,FALSE,NA
"20055","LINC01924","ENSG00000267134",FALSE,FALSE,NA
"20056","LINC01538","ENSG00000266952",FALSE,FALSE,NA
"20057","LINC01916","ENSG00000264232",FALSE,FALSE,NA
"20058","CDH7","ENSG00000081138",TRUE,FALSE,NA
"20059","CDH19","ENSG00000071991",TRUE,FALSE,NA
"20060","AC110597.1","ENSG00000260578",FALSE,FALSE,NA
"20061","DSEL","ENSG00000171451",TRUE,FALSE,NA
"20062","AC110597.3","ENSG00000263424",FALSE,FALSE,NA
"20063","AC114689.3","ENSG00000265533",TRUE,FALSE,NA
"20064","LINC01903","ENSG00000265555",FALSE,FALSE,NA
"20065","AC100844.1","ENSG00000264634",FALSE,FALSE,NA
"20066","AC068112.1","ENSG00000264869",FALSE,FALSE,NA
"20067","LINC01912","ENSG00000264699",FALSE,FALSE,NA
"20068","TMX3","ENSG00000166479",TRUE,FALSE,NA
"20069","CCDC102B","ENSG00000150636",TRUE,FALSE,NA
"20070","DOK6","ENSG00000206052",TRUE,FALSE,NA
"20071","AC119868.2","ENSG00000265643",FALSE,FALSE,NA
"20072","AC068254.1","ENSG00000266840",FALSE,FALSE,NA
"20073","CD226","ENSG00000150637",TRUE,FALSE,NA
"20074","RTTN","ENSG00000176225",TRUE,FALSE,NA
"20075","SOCS6","ENSG00000170677",TRUE,FALSE,NA
"20076","LINC01909","ENSG00000266258",FALSE,FALSE,NA
"20077","GTSCR1","ENSG00000263417",FALSE,FALSE,NA
"20078","AC091691.2","ENSG00000265484",FALSE,FALSE,NA
"20079","LINC01899","ENSG00000265352",FALSE,FALSE,NA
"20080","AC069114.1","ENSG00000265995",FALSE,FALSE,NA
"20081","CBLN2","ENSG00000141668",TRUE,FALSE,NA
"20082","NETO1","ENSG00000166342",TRUE,FALSE,NA
"20083","AC091138.1","ENSG00000263958",TRUE,FALSE,NA
"20084","AC079070.1","ENSG00000265380",FALSE,FALSE,NA
"20085","AC090125.1","ENSG00000263655",FALSE,FALSE,NA
"20086","FBXO15","ENSG00000141665",TRUE,FALSE,NA
"20087","TIMM21","ENSG00000075336",TRUE,FALSE,NA
"20088","CYB5A","ENSG00000166347",TRUE,FALSE,NA
"20089","C18orf63","ENSG00000206043",FALSE,FALSE,NA
"20090","FAM69C","ENSG00000187773",TRUE,FALSE,NA
"20091","CNDP2","ENSG00000133313",TRUE,FALSE,NA
"20092","CNDP1","ENSG00000150656",TRUE,FALSE,NA
"20093","AC009704.1","ENSG00000264340",FALSE,FALSE,NA
"20094","LINC00909","ENSG00000264247",TRUE,FALSE,NA
"20095","ZNF407","ENSG00000215421",TRUE,TRUE,17
"20096","ZADH2","ENSG00000180011",TRUE,FALSE,NA
"20097","TSHZ1","ENSG00000179981",TRUE,FALSE,NA
"20098","AC103808.2","ENSG00000264595",FALSE,FALSE,NA
"20099","ZNF516","ENSG00000101493",TRUE,FALSE,NA
"20100","AC009716.1","ENSG00000263982",FALSE,FALSE,NA
"20101","AC018413.1","ENSG00000265778",FALSE,FALSE,NA
"20102","LINC00908","ENSG00000263812",FALSE,FALSE,NA
"20103","LINC00683","ENSG00000266256",FALSE,FALSE,NA
"20104","LINC01927","ENSG00000266312",FALSE,FALSE,NA
"20105","ZNF236-DT","ENSG00000264278",TRUE,FALSE,NA
"20106","ZNF236","ENSG00000130856",TRUE,FALSE,NA
"20107","AC093330.1","ENSG00000266844",FALSE,FALSE,NA
"20108","MBP","ENSG00000197971",TRUE,FALSE,NA
"20109","AC100863.1","ENSG00000265844",FALSE,FALSE,NA
"20110","GALR1","ENSG00000166573",TRUE,FALSE,NA
"20111","AC124254.1","ENSG00000264015",TRUE,FALSE,NA
"20112","LINC01896","ENSG00000263146",FALSE,FALSE,NA
"20113","SALL3","ENSG00000256463",TRUE,FALSE,NA
"20114","ATP9B","ENSG00000166377",TRUE,TRUE,171
"20115","NFATC1","ENSG00000131196",TRUE,FALSE,NA
"20116","AC068473.4","ENSG00000267409",FALSE,FALSE,NA
"20117","AC068473.1","ENSG00000178412",FALSE,FALSE,NA
"20118","CTDP1","ENSG00000060069",TRUE,FALSE,NA
"20119","AC021594.2","ENSG00000267780",FALSE,FALSE,NA
"20120","KCNG2","ENSG00000178342",FALSE,FALSE,NA
"20121","PQLC1","ENSG00000122490",TRUE,FALSE,NA
"20122","HSBP1L1","ENSG00000226742",FALSE,FALSE,NA
"20123","TXNL4A","ENSG00000141759",TRUE,FALSE,NA
"20124","AC090360.1","ENSG00000267127",FALSE,FALSE,NA
"20125","ADNP2","ENSG00000101544",TRUE,FALSE,NA
"20126","PARD6G-AS1","ENSG00000267270",TRUE,FALSE,NA
"20127","PARD6G","ENSG00000178184",TRUE,FALSE,NA
"20128","AC139100.1","ENSG00000267251",FALSE,FALSE,NA
"20129","C20orf96","ENSG00000196476",TRUE,FALSE,NA
"20130","ZCCHC3","ENSG00000247315",FALSE,FALSE,NA
"20131","NRSN2-AS1","ENSG00000225377",TRUE,FALSE,NA
"20132","SOX12","ENSG00000177732",TRUE,FALSE,NA
"20133","NRSN2","ENSG00000125841",TRUE,FALSE,NA
"20134","TRIB3","ENSG00000101255",FALSE,FALSE,NA
"20135","RBCK1","ENSG00000125826",TRUE,FALSE,NA
"20136","TBC1D20","ENSG00000125875",TRUE,FALSE,NA
"20137","CSNK2A1","ENSG00000101266",TRUE,FALSE,NA
"20138","TCF15","ENSG00000125878",FALSE,FALSE,NA
"20139","FAM110A","ENSG00000125898",FALSE,FALSE,NA
"20140","ANGPT4","ENSG00000101280",FALSE,FALSE,NA
"20141","RSPO4","ENSG00000101282",TRUE,FALSE,NA
"20142","PSMF1","ENSG00000125818",TRUE,FALSE,NA
"20143","TMEM74B","ENSG00000125895",TRUE,FALSE,NA
"20144","C20orf202","ENSG00000215595",FALSE,FALSE,NA
"20145","RAD21L1","ENSG00000244588",FALSE,FALSE,NA
"20146","SNPH","ENSG00000101298",TRUE,FALSE,NA
"20147","SDCBP2","ENSG00000125775",FALSE,FALSE,NA
"20148","AL136531.2","ENSG00000274322",TRUE,FALSE,NA
"20149","SDCBP2-AS1","ENSG00000234684",TRUE,FALSE,NA
"20150","NSFL1C","ENSG00000088833",TRUE,FALSE,NA
"20151","SIRPB2","ENSG00000196209",FALSE,FALSE,NA
"20152","AL049634.2","ENSG00000260861",FALSE,FALSE,NA
"20153","SIRPG","ENSG00000089012",FALSE,FALSE,NA
"20154","SIRPG-AS1","ENSG00000237914",FALSE,FALSE,NA
"20155","AL121760.1","ENSG00000230839",TRUE,FALSE,NA
"20156","AL117335.1","ENSG00000276649",TRUE,FALSE,NA
"20157","SIRPA","ENSG00000198053",TRUE,FALSE,NA
"20158","PDYN-AS1","ENSG00000233896",FALSE,FALSE,NA
"20159","PDYN","ENSG00000101327",FALSE,FALSE,NA
"20160","STK35","ENSG00000125834",TRUE,FALSE,NA
"20161","AL121899.1","ENSG00000226644",FALSE,FALSE,NA
"20162","TGM3","ENSG00000125780",FALSE,FALSE,NA
"20163","TGM6","ENSG00000166948",FALSE,FALSE,NA
"20164","SNRPB","ENSG00000125835",FALSE,FALSE,NA
"20165","AL049650.1","ENSG00000256566",TRUE,FALSE,NA
"20166","ZNF343","ENSG00000088876",FALSE,FALSE,NA
"20167","TMC2","ENSG00000149488",TRUE,FALSE,NA
"20168","NOP56","ENSG00000101361",TRUE,FALSE,NA
"20169","IDH3B","ENSG00000101365",FALSE,FALSE,NA
"20170","AL049712.1","ENSG00000228293",FALSE,FALSE,NA
"20171","EBF4","ENSG00000088881",TRUE,FALSE,NA
"20172","PCED1A","ENSG00000132635",TRUE,FALSE,NA
"20173","VPS16","ENSG00000215305",TRUE,FALSE,NA
"20174","PTPRA","ENSG00000132670",TRUE,TRUE,392
"20175","GNRH2","ENSG00000125787",FALSE,FALSE,NA
"20176","MRPS26","ENSG00000125901",TRUE,FALSE,NA
"20177","UBOX5-AS1","ENSG00000235958",TRUE,FALSE,NA
"20178","UBOX5","ENSG00000185019",TRUE,FALSE,NA
"20179","LZTS3","ENSG00000088899",TRUE,FALSE,NA
"20180","DDRGK1","ENSG00000198171",TRUE,FALSE,NA
"20181","ITPA","ENSG00000125877",TRUE,FALSE,NA
"20182","SLC4A11","ENSG00000088836",FALSE,FALSE,NA
"20183","C20orf194","ENSG00000088854",TRUE,TRUE,624
"20184","ATRN","ENSG00000088812",TRUE,FALSE,NA
"20185","ADAM33","ENSG00000149451",FALSE,FALSE,NA
"20186","SIGLEC1","ENSG00000088827",FALSE,FALSE,NA
"20187","HSPA12B","ENSG00000132622",FALSE,FALSE,NA
"20188","C20orf27","ENSG00000101220",TRUE,FALSE,NA
"20189","SPEF1","ENSG00000101222",TRUE,FALSE,NA
"20190","CENPB","ENSG00000125817",FALSE,FALSE,NA
"20191","CDC25B","ENSG00000101224",TRUE,FALSE,NA
"20192","LINC01730","ENSG00000275491",FALSE,FALSE,NA
"20193","AP5S1","ENSG00000125843",FALSE,FALSE,NA
"20194","MAVS","ENSG00000088888",TRUE,FALSE,NA
"20195","AL353194.1","ENSG00000229539",FALSE,FALSE,NA
"20196","PANK2","ENSG00000125779",TRUE,FALSE,NA
"20197","RNF24","ENSG00000101236",TRUE,FALSE,NA
"20198","SMOX","ENSG00000088826",TRUE,FALSE,NA
"20199","ADRA1D","ENSG00000171873",FALSE,FALSE,NA
"20200","AL121781.1","ENSG00000238282",FALSE,FALSE,NA
"20201","PRNP","ENSG00000171867",TRUE,FALSE,NA
"20202","RASSF2","ENSG00000101265",TRUE,FALSE,NA
"20203","SLC23A2","ENSG00000089057",TRUE,TRUE,818
"20204","AL121890.3","ENSG00000277087",FALSE,FALSE,NA
"20205","AL121890.2","ENSG00000276768",FALSE,FALSE,NA
"20206","AL121890.5","ENSG00000278816",FALSE,FALSE,NA
"20207","AL121890.4","ENSG00000277425",FALSE,FALSE,NA
"20208","TMEM230","ENSG00000089063",TRUE,FALSE,NA
"20209","PCNA","ENSG00000132646",FALSE,FALSE,NA
"20210","CDS2","ENSG00000101290",TRUE,FALSE,NA
"20211","PROKR2","ENSG00000101292",FALSE,FALSE,NA
"20212","LINC00658","ENSG00000226995",FALSE,FALSE,NA
"20213","LINC00654","ENSG00000205181",FALSE,FALSE,NA
"20214","AL109935.1","ENSG00000235820",FALSE,FALSE,NA
"20215","GPCPD1","ENSG00000125772",TRUE,FALSE,NA
"20216","SHLD1","ENSG00000171984",TRUE,FALSE,NA
